Region,WP_GroupNo,Type,M_Name,RoadName,RoadNo,Direction,Distance,MS_Lat,MS_Lon,Ms_Alt,WP_Lat,WP_Lon,WP_Alt,Caution,SafeDown,Sampled,r_alt,Gimbal_Pitch,Gimbal_Yaw,Index,Windex,Flag
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.8,36.28348173,127.4505985,109.8223875,36.283398,127.450691,160.2165405,0,TRUE,TRUE,50.39415303,0,0,1,,1
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.81,36.28353806,127.4506859,109.6255808,36.28345,127.450773,159.976264,0,TRUE,FALSE,50.3506832,0,0,2,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.82,36.28359439,127.4507732,109.2614314,36.283507,127.45086,159.7359875,0,TRUE,FALSE,50.47455608,0,0,3,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.83,36.28365072,127.4508606,108.8959517,36.283563,127.450948,159.495711,0,TRUE,FALSE,50.59975925,-15,-10,4,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.84,36.28370705,127.450948,108.5292209,36.283619,127.451035,159.2554344,0,TRUE,FALSE,50.72621352,-15,-10,5,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.85,36.28376338,127.4510354,108.1613118,36.283676,127.451123,159.0151579,0,TRUE,FALSE,50.85384609,-15,-10,6,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.86,36.28381998,127.4511225,107.8110301,36.283733,127.45121,158.7748814,0,TRUE,FALSE,50.96385126,-15,-10,7,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.87,36.28387709,127.4512091,107.4951054,36.28379,127.451297,158.5346048,0,TRUE,FALSE,51.03949944,-15,-10,8,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.88,36.2839342,127.4512957,107.1785822,36.283847,127.451383,158.2943283,0,TRUE,FALSE,51.11574611,-15,-10,9,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.89,36.28399037,127.4513832,106.8107467,36.283902,127.45147,158.0540518,0,TRUE,FALSE,51.24330508,-15,-10,10,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.9,36.28404626,127.451471,106.4268119,36.283958,127.451557,157.8137753,0,TRUE,FALSE,51.38696335,-15,-10,11,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.91,36.28410214,127.4515588,106.0418812,36.284012,127.451642,157.5734987,0,TRUE,TRUE,51.53161753,-15,-10,12,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.92,36.28415406,127.4516503,105.6933316,36.284062,127.45173,157.3332222,0,TRUE,FALSE,51.6398906,-15,-10,13,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.93,36.28420524,127.4517424,105.3508858,36.284113,127.451821,157.0929457,0,TRUE,FALSE,51.74205987,-15,-10,14,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.94,36.2842563,127.4518346,104.9985365,36.284163,127.451913,156.8526691,0,TRUE,FALSE,51.85413264,-15,-10,15,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.95,36.28430655,127.4519276,104.5831842,36.284213,127.452005,156.6123926,0,FALSE,FALSE,52.02920842,-15,-10,16,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.96,36.28435679,127.4520205,104.1666056,36.284263,127.452097,156.3721161,0,FALSE,TRUE,52.20551049,-15,-10,17,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.97,36.28440607,127.4521141,103.7452118,36.284311,127.452188,155.880328,0,FALSE,FALSE,52.13511624,-15,-10,18,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.98,36.28445247,127.4522101,103.3120733,36.284356,127.452282,155.38854,0,FALSE,FALSE,52.0764667,-15,-10,19,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,12.99,36.28449886,127.452306,102.8779784,36.284403,127.452378,154.896752,0,TRUE,FALSE,52.01877355,-15,-10,20,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13,36.28454526,127.452402,104.4049639,36.284446,127.452467,154.4049639,0,TRUE,TRUE,50,-15,-10,21,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.01,36.28458415,127.4525069,102.0008768,36.284482,127.452565,154.2367823,0,TRUE,FALSE,52.23590552,-15,-10,22,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.02,36.28462304,127.4526118,101.5706616,36.284521,127.45267,154.0686007,0,TRUE,FALSE,52.49793913,-15,-10,23,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.03,36.28466193,127.4527167,101.1402171,36.28456,127.452775,153.9004192,1000,FALSE,FALSE,52.76020205,-15,-10,24,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.04,36.28470082,127.4528216,100.7095626,36.284599,127.45288,153.7322376,1000,FALSE,FALSE,53.02267497,-15,-10,25,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.05,36.28473972,127.4529265,100.2787152,36.284638,127.452985,153.564056,1000,FALSE,FALSE,53.28534078,-15,-10,26,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.06,36.28477861,127.4530314,99.8476901,36.284677,127.45309,153.3958744,1000,FALSE,FALSE,53.5481843,-15,-10,27,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3000,E,13.07,36.2848175,127.4531363,99.4165012,36.284716,127.453194,153.2276928,1000,FALSE,TRUE,53.81119162,0,0,28,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.54,36.28457882,127.4532734,106.3483902,36.284636,127.453154,156.3483902,1000,FALSE,TRUE,50,0,0,29,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.53,36.284492,127.4532089,106.6273311,36.28455,127.453089,157.0178039,1000,FALSE,FALSE,50.39047279,0,0,30,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.52,36.28440519,127.4531445,106.8993799,36.284463,127.453025,157.6872176,1000,FALSE,FALSE,50.78783767,0,0,31,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.51,36.28431837,127.4530801,107.1984404,36.284376,127.452961,158.3566313,1000,FALSE,FALSE,51.15819086,0,0,32,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.5,36.28423156,127.4530156,107.4906143,36.284284,127.452892,159.026045,1000,FALSE,TRUE,51.53543065,0,0,33,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.49,36.28419801,127.4529969,107.650915,36.284244,127.45287,159.6954586,1000,FALSE,FALSE,52.04454363,0,0,34,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.48,36.28416447,127.4529782,107.8068611,36.284211,127.452851,160.3648723,0,TRUE,FALSE,52.55801122,0,0,35,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.47,36.28413093,127.4529594,107.962827,36.284177,127.452832,161.034286,0,TRUE,FALSE,53.071459,0,0,36,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.46,36.28409739,127.4529407,108.1188126,36.284143,127.452814,161.7036997,0,TRUE,FALSE,53.58488709,0,0,37,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.45,36.28406384,127.452922,108.2748178,36.28411,127.452795,162.3731134,0,TRUE,FALSE,54.09829558,0,0,38,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.44,36.2840303,127.4529032,108.4308424,36.284076,127.452776,163.0425271,0,TRUE,FALSE,54.61168466,-15,-10,39,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.43,36.28399676,127.4528845,108.5868862,36.284043,127.452758,163.7119408,0,TRUE,FALSE,55.12505455,-15,-10,40,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.42,36.28396321,127.4528658,108.7429491,36.284009,127.452739,164.3813544,0,TRUE,FALSE,55.63840534,-15,-10,41,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.41,36.28392967,127.452847,108.8990309,36.283976,127.45272,165.0507681,0,TRUE,FALSE,56.15173722,0,0,42,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.4,36.28389613,127.4528283,109.051734,36.28394,127.4527,165.7201818,0,TRUE,TRUE,56.66844781,0,0,43,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.39,36.28376481,127.4527647,109.5279285,36.283805,127.452635,166.3895955,0,TRUE,FALSE,56.86166699,0,0,44,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.38,36.2836332,127.4527021,110.0036675,36.283671,127.452571,167.0590092,0,TRUE,TRUE,57.05534168,0,0,45,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.37,36.28349979,127.4526457,110.4844162,36.283535,127.452514,167.7284229,0,TRUE,FALSE,57.24400667,0,0,46,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.36,36.28336561,127.4525923,110.951745,36.283398,127.452459,168.3978366,0,TRUE,FALSE,57.44609155,0,0,47,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.35,36.28323014,127.4525439,111.3822222,36.283257,127.452409,169.0672502,0,TRUE,TRUE,57.68502804,0,0,48,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.34,36.28309234,127.4525073,111.8823706,36.283115,127.452371,169.7366639,0,TRUE,FALSE,57.85429333,0,0,49,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.33,36.28295416,127.4524728,112.3737293,36.282975,127.452336,170.4060776,0,FALSE,FALSE,58.03234831,0,0,50,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.32,36.28281544,127.4524417,112.973492,36.282834,127.452304,171.0754913,0,FALSE,TRUE,58.1019993,0,0,51,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.31,36.28267623,127.4524146,113.1024036,36.282692,127.452277,171.744905,0,FALSE,FALSE,58.64250138,0,0,52,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.3,36.28253643,127.4523921,113.4844862,36.282548,127.452254,172.4143187,0,FALSE,TRUE,58.92983247,0,0,53,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.29,36.28245005,127.4523844,113.7374013,36.282458,127.452245,173.0837324,0,FALSE,FALSE,59.34633106,0,0,54,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.28,36.28236367,127.4523767,113.976256,36.282372,127.452238,173.753146,0,TRUE,FALSE,59.77689004,0,0,55,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.27,36.28227728,127.4523691,114.2215438,36.282285,127.45223,174.4225597,0,TRUE,FALSE,60.20101593,0,0,56,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.26,36.2821909,127.4523614,114.47822,36.282199,127.452223,175.0919734,0,TRUE,FALSE,60.61375342,0,0,57,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.25,36.28210452,127.4523537,114.7383683,36.282113,127.452215,175.7613871,0,TRUE,FALSE,61.0230188,0,0,58,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.24,36.28201813,127.452346,115.0085347,36.282026,127.452207,176.4308008,0,FALSE,FALSE,61.42226609,0,0,59,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.23,36.28193175,127.4523384,115.2781714,36.28194,127.4522,177.1002145,0,TRUE,FALSE,61.82204307,0,0,60,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.22,36.28184537,127.4523307,115.5473057,36.281853,127.452192,177.7696282,0,TRUE,FALSE,62.22232246,0,0,61,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.21,36.28175898,127.452323,115.8045992,36.281767,127.452184,178.4390419,0,TRUE,FALSE,62.63444265,0,0,62,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.2,36.2816726,127.4523154,115.4965856,36.281671,127.452176,179.1084555,0,TRUE,TRUE,63.61186993,0,0,63,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.19,36.28158102,127.4523265,116.3953087,36.28157,127.452188,180.6864863,0,TRUE,FALSE,64.29117762,0,0,64,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.18,36.28148943,127.4523376,116.7181471,36.281478,127.452199,182.2645171,0,TRUE,FALSE,65.54637001,0,0,65,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.17,36.28139785,127.4523487,117.0409597,36.281387,127.45221,183.8425479,0,TRUE,FALSE,66.8015882,0,0,66,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.16,36.28130627,127.4523598,117.3637461,36.281295,127.452221,185.4205787,0,FALSE,FALSE,68.05683259,0,0,67,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.15,36.28121468,127.4523709,117.6865058,36.281204,127.452232,186.9986095,0,FALSE,FALSE,69.31210368,0,0,68,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.14,36.2811231,127.452382,118.0092385,36.281112,127.452243,188.5766403,0,FALSE,FALSE,70.56740177,0,0,69,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.13,36.28103152,127.4523931,118.3199426,36.281021,127.452255,190.1546711,0,FALSE,FALSE,71.83472846,0,0,70,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.12,36.28093993,127.4524043,118.6569605,36.280929,127.452266,191.7327019,0,FALSE,FALSE,73.07574135,0,0,71,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.11,36.28084835,127.4524154,118.9929881,36.280837,127.452277,193.3107326,0,FALSE,FALSE,74.31774454,0,0,72,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.1,36.28075677,127.4524265,119.3198716,36.280737,127.452289,194.8887634,0,FALSE,TRUE,75.56889183,0,0,73,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.09,36.28068752,127.4524493,119.5777236,36.280659,127.452315,194.6443481,0,FALSE,FALSE,75.06662454,0,0,74,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.08,36.28061828,127.4524721,119.8276635,36.280589,127.452337,194.3999329,0,FALSE,FALSE,74.57226936,0,0,75,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.07,36.28054903,127.4524948,120.0776317,36.28052,127.45236,194.4523544,0,FALSE,FALSE,74.37472273,0,0,76,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.06,36.28047979,127.4525176,120.3276286,36.280451,127.452383,194.504776,0,FALSE,TRUE,74.1771474,0,0,77,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.05,36.28041054,127.4525404,120.5776549,36.280382,127.452406,195.4041799,0,FALSE,FALSE,74.82652499,0,0,78,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.04,36.2803413,127.4525632,120.8277112,36.280312,127.452429,196.3035838,0,FALSE,FALSE,75.47587258,0,0,79,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.03,36.28027205,127.452586,121.0777981,36.280243,127.452451,197.2029877,0,FALSE,TRUE,76.12518957,0,0,80,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.02,36.28020281,127.4526088,121.3279162,36.280174,127.452474,197.7109604,0,FALSE,FALSE,76.38304419,0,0,81,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207.01,36.28013356,127.4526316,121.5780662,36.280105,127.452497,198.2189331,0,FALSE,FALSE,76.64086691,0,0,82,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,207,36.28006432,127.4526544,121.9610828,36.280028,127.452522,198.4581401,0,FALSE,TRUE,76.49705726,0,0,83,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.99,36.27998209,127.4526975,122.0784157,36.279938,127.452569,198.697347,0,FALSE,FALSE,76.61893131,0,0,84,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.98,36.27989986,127.4527406,122.3476206,36.279856,127.452612,198.936554,0,FALSE,FALSE,76.58893336,0,0,85,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.97,36.27981764,127.4527837,122.6168237,36.279774,127.452655,199.3037516,0,FALSE,FALSE,76.68692793,0,0,86,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.96,36.27973541,127.4528267,122.8860247,36.279692,127.452698,199.6709493,0,FALSE,FALSE,76.7849246,0,0,87,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.95,36.27965319,127.4528698,123.1552239,36.279609,127.452742,200.038147,0,FALSE,TRUE,76.88292307,0,0,88,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.94,36.27957096,127.4529129,123.4244211,36.279527,127.452785,199.579951,0,FALSE,FALSE,76.15552987,0,0,89,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.93,36.27948873,127.452956,123.6936164,36.279445,127.452828,199.121755,0,FALSE,FALSE,75.42813856,0,0,90,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.92,36.27940651,127.4529991,123.9628098,36.279363,127.452871,198.663559,0,FALSE,TRUE,74.70074916,0,0,91,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.91,36.27932428,127.4530422,124.2320012,36.279281,127.452914,196.7223877,0,FALSE,FALSE,72.4903865,0,0,92,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.9,36.27924205,127.4530853,123.8855677,36.27919,127.452961,194.7812164,0,FALSE,TRUE,70.89564873,0,0,93,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.89,36.27916214,127.4531472,124.8060705,36.279103,127.453029,192.8400452,0,FALSE,FALSE,68.03397467,0,0,94,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.88,36.27908222,127.4532091,125.1212236,36.279023,127.453091,191.3154144,0,FALSE,FALSE,66.19419083,0,0,95,,
영동지사,26imhh,Patrol,영동_순찰_길_01,통영대전고속도로,350,S,206.87,36.2790023,127.453271,125.4363759,36.278943,127.453153,188.9577026,0,FALSE,TRUE,63.52132674,0,0,96,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.61,36.27899335,127.4529649,119.436803,36.27899335,127.4529649,191.5329132,0,FALSE,TRUE,72.09611021,0,0,97,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.6,36.27902393,127.4528601,119.436803,36.27902393,127.4528601,194.3844735,0,FALSE,FALSE,74.94767053,0,0,98,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.59,36.27905451,127.4527554,119.436803,36.27905451,127.4527554,197.749527,0,FALSE,TRUE,78.31272398,0,0,99,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.58,36.27908509,127.4526507,119.436803,36.27908509,127.4526507,200.0875942,0,FALSE,FALSE,80.65079117,0,0,100,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.57,36.27911567,127.452546,119.436803,36.27911567,127.452546,202.9391545,0,FALSE,TRUE,83.50235149,0,0,101,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.56,36.27914625,127.4524413,119.436803,36.27914625,127.4524413,206.236145,0,FALSE,TRUE,86.79934202,0,0,102,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.55,36.27917638,127.4523364,119.436803,36.27917638,127.4523364,208.674118,0,FALSE,TRUE,89.23731504,0,0,103,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.54,36.27920591,127.4522312,119.436803,36.27920591,127.4522312,211.4938355,0,FALSE,TRUE,92.05703245,0,0,104,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.53,36.27923543,127.452126,119.436803,36.27923543,127.452126,213.4588089,0,FALSE,FALSE,94.0220059,0,0,105,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.52,36.27926495,127.4520208,119.436803,36.27926495,127.4520208,215.4237824,0,FALSE,TRUE,95.98697935,0,0,106,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.51,36.27929447,127.4519156,119.436803,36.27929447,127.4519156,215.015873,0,FALSE,FALSE,95.57906996,0,0,107,,
영동지사,26imhh,Patrol,영동_순찰_길_01,대전남부순환고속도로,3001,S,0.5,36.27932399,127.4518105,119.436803,36.27932399,127.4518105,214.6079636,0,FALSE,FALSE,95.17116057,0,0,108,,
